R,Z,A_phi,Br,Bz
5.795495128834865506e-01,-7.954951288348661997e-02,8.803267702399271422e-02,8.577542015800750097e-03,4.126963996124805717e-02
5.910144118671816216e-01,-6.612584088290325568e-02,8.937266749203125193e-02,6.830920806152207363e-03,4.008392600826102270e-02
6.002382339711913595e-01,-5.107393122069903840e-02,9.040038563343219535e-02,5.200991683486840336e-03,3.915818002515542018e-02
6.069938580832048292e-01,-3.476441186718161325e-02,9.112933610455910272e-02,3.464067553744048806e-03,3.853619000844216158e-02
6.111149383169529603e-01,-1.759887731702599808e-02,9.156524826569445441e-02,1.673552890827479950e-03,3.813914537667178334e-02
6.174999999999999378e-01,0.000000000000000000e+00,9.243869463990760094e-02,-1.633816704518728863e-05,3.750379884924621293e-02
6.160533800199287091e-01,1.838104964222712565e-02,9.229251104470966027e-02,-1.838449691419323951e-03,3.770746020781860081e-02
6.117491406646805574e-01,3.630949683905631414e-02,9.184885188359880048e-02,-3.552437176182270031e-03,3.805772103902400894e-02
6.046932665921331829e-01,5.334388371939673829e-02,9.110392259525694481e-02,-5.335221448045344116e-03,3.868371489478714120e-02
5.950594968390563455e-01,6.906476714436558806e-02,9.005130243383165090e-02,-7.159877739250895996e-03,3.963932345222292986e-02
5.830850467894193034e-01,8.308504678941933119e-02,8.868286309646185306e-02,-8.863150934363668229e-03,4.094571570151755296e-02
5.690647671443656019e-01,9.505949683905631775e-02,8.698191677509518882e-02,-1.056545024493927946e-02,4.250359743447010979e-02
5.533438837193966897e-01,1.046932665921332106e-01,8.495612906770691475e-02,-1.189408043741935032e-02,4.452128031972737293e-02
5.363094968390562656e-01,1.117491406646805296e-01,8.260910506020820165e-02,-1.304337584318471938e-02,4.669124753787873283e-02
5.183810496422270875e-01,1.160533800199286814e-01,7.995816694517454692e-02,-1.387616285732624043e-02,4.897539820124936771e-02
5.000000000000000000e-01,1.174999999999999933e-01,7.707156693132084790e-02,-1.408644469224300082e-02,5.141857512551686882e-02
4.816189503577729125e-01,1.160533800199286814e-01,7.402528064369189031e-02,-1.408900184327780032e-02,5.380260568809699245e-02
4.636905031609436789e-01,1.117491406646805435e-01,7.092239889076305814e-02,-1.348461728465188969e-02,5.605243454383614099e-02
4.466561162806032548e-01,1.046932665921332245e-01,6.788760334356098991e-02,-1.261767741913222968e-02,5.792847239394947195e-02
4.309352328556343981e-01,9.505949683905631775e-02,6.502366822634889076e-02,-1.133817162387091085e-02,5.959257989334811739e-02
4.169149532105806966e-01,8.308504678941933119e-02,6.243305986448700190e-02,-9.928772292355230941e-03,6.099426153871659317e-02
4.049405031609437100e-01,6.906476714436560194e-02,6.020657819019398227e-02,-8.154765866451349487e-03,6.207037892382995248e-02
3.953067334078668171e-01,5.334388371939675216e-02,5.840675165110823658e-02,-6.326507094758826964e-03,6.293817664844353343e-02
3.882508593353194426e-01,3.630949683905632802e-02,5.708376910939864241e-02,-4.250174133015820373e-03,6.353159814045979126e-02
3.839466199800713464e-01,1.838104964222713952e-02,5.627735054121191238e-02,-2.199093274980757837e-03,6.388113056500219211e-02
3.825000000000000067e-01,1.438959988998139914e-17,5.600895510584036341e-02,2.729861664259509893e-06,6.405990624125881827e-02
3.839466199800712909e-01,-1.838104964222710830e-02,5.627998882834466671e-02,2.212145118755442976e-03,6.383409514709417754e-02
3.882508593353194426e-01,-3.630949683905625863e-02,5.708439165593978681e-02,4.266462298246471302e-03,6.354469179804418666e-02
3.953067334078667616e-01,-5.334388371939672441e-02,5.840523341103164012e-02,6.236667904040121835e-03,6.292794359388338699e-02
4.049405031609436545e-01,-6.906476714436557418e-02,6.020631554173590944e-02,8.154971366691786752e-03,6.210136006942169884e-02
4.169149532105806411e-01,-8.308504678941931731e-02,6.243393971856237706e-02,9.938647667876021954e-03,6.096719228227433923e-02
4.309352328556343981e-01,-9.505949683905630387e-02,6.502281500069756470e-02,1.131663838446003018e-02,5.963260466600400767e-02
4.466561162806032548e-01,-1.046932665921332106e-01,6.788388785567230077e-02,1.259579055974269918e-02,5.790137160151576090e-02
4.636905031609436789e-01,-1.117491406646805296e-01,7.092277238758820657e-02,1.345227866169886044e-02,5.604490168080839690e-02
4.816189503577728570e-01,-1.160533800199286675e-01,7.402307035425999271e-02,1.405159498792870991e-02,5.378712383190661223e-02
5.000000000000000000e-01,-1.174999999999999933e-01,7.707032075920587644e-02,1.423646649788366976e-02,5.140495347090910661e-02
5.183810496422270875e-01,-1.160533800199286814e-01,7.995820733995459562e-02,1.382620607696376930e-02,4.894208559660247898e-02
5.363094968390562656e-01,-1.117491406646805435e-01,8.260458614068905137e-02,1.314432035433647956e-02,4.660094985643511989e-02
5.533438837193966897e-01,-1.046932665921332384e-01,8.495570321885061171e-02,1.191615364381625082e-02,4.438944226922220820e-02
5.690647671443656019e-01,-9.505949683905633163e-02,8.698361887711600349e-02,1.053894231865789080e-02,4.251912858549201923e-02
5.830850467894193034e-01,-8.308504678941934507e-02,8.868245093088972242e-02,8.884873140185102838e-03,4.090834296355989191e-02
5.950594968390563455e-01,-6.906476714436561581e-02,9.004910030287906209e-02,7.124933294993126241e-03,3.966475734489977728e-02
6.046932665921331829e-01,-5.334388371939676604e-02,9.110327757402358895e-02,5.372725740295205415e-03,3.874743841630697017e-02
6.117491406646805574e-01,-3.630949683905634884e-02,9.184808454264431488e-02,3.571706370330697978e-03,3.807473428121185832e-02
6.160533800199287091e-01,-1.838104964222715340e-02,9.228674361381346281e-02,1.725035748461895956e-03,3.771683481973998192e-02
6.225000000000000533e-01,0.000000000000000000e+00,9.316416870017366070e-02,-1.386558322045266920e-05,3.706482998426773728e-02
6.209918217229043469e-01,1.916322196742828096e-02,9.301660248676445197e-02,-1.864953149947477101e-03,3.719576411145426170e-02
6.165044232461562856e-01,3.785458181093105667e-02,9.256347510506930665e-02,-3.673006154490350127e-03,3.757418280708726271e-02
6.091482992130750063e-01,5.561383621809447286e-02,9.180412868056067599e-02,-5.535152044781204567e-03,3.824398806685663094e-02
5.991045818109310694e-01,7.200369340582796207e-02,9.073015959777155914e-02,-7.347426669373407181e-03,3.916424740684024824e-02
5.866205806953520563e-01,8.662058069535207017e-02,8.932628431192052298e-02,-9.169050678643281965e-03,4.052536119480693727e-02
5.720036934058279066e-01,9.910458181093105556e-02,8.758306635003441920e-02,-1.091244371866357046e-02,4.219431524241051834e-02
5.556138362180944590e-01,1.091482992130750479e-01,8.549815087475609587e-02,-1.243886413574162020e-02,4.416377823329822178e-02
5.378545818109310428e-01,1.165044232461562995e-01,8.306553260977282693e-02,-1.360418818816673016e-02,4.652861414865343270e-02
5.191632219674282567e-01,1.209918217229043746e-01,8.031381981656290914e-02,-1.448007109487457929e-02,4.897263769372121184e-02
5.000000000000000000e-01,1.224999999999999978e-01,7.729499556353695844e-02,-1.490210210419854950e-02,5.154239403258544655e-02
4.808367780325717433e-01,1.209918217229043746e-01,7.411304654595490815e-02,-1.471155245921716009e-02,5.404648508204425161e-02
4.621454181890689572e-01,1.165044232461563134e-01,7.086432352196823936e-02,-1.408820123414625952e-02,5.635515180738800978e-02
4.443861637819055410e-01,1.091482992130750618e-01,6.767977349275954013e-02,-1.310658197831002063e-02,5.835949862696718921e-02
4.279963065941720379e-01,9.910458181093105556e-02,6.467581323859017406e-02,-1.181407704220725947e-02,6.006102867731449857e-02
4.133794193046479437e-01,8.662058069535207017e-02,6.196254253924954325e-02,-1.029900587171223014e-02,6.147697461293807203e-02
4.008954181890689306e-01,7.200369340582797595e-02,5.963095812890994302e-02,-8.497529982302784446e-03,6.256985315441151996e-02
3.908517007869249382e-01,5.561383621809448674e-02,5.774853508060259766e-02,-6.604840410786289376e-03,6.352254374592516961e-02
3.834955767538437144e-01,3.785458181093107055e-02,5.636517822095331309e-02,-4.460735911433037944e-03,6.410408814077327155e-02
3.790081782770956531e-01,1.916322196742829484e-02,5.552372073119551249e-02,-2.275349270832644800e-03,6.444774169237538208e-02
3.775000000000000022e-01,1.500192328955507747e-17,5.524261387452848726e-02,3.933544607360143922e-05,6.472358234094208185e-02
3.790081782770956531e-01,-1.916322196742826361e-02,5.552489663094144212e-02,2.266882524897398995e-03,6.447228615375868999e-02
3.834955767538436588e-01,-3.785458181093099422e-02,5.636579120420170258e-02,4.437780745237487716e-03,6.414110893942155667e-02
3.908517007869249382e-01,-5.561383621809445899e-02,5.774706373034266260e-02,6.556697048832331627e-03,6.347054978317986929e-02
4.008954181890689306e-01,-7.200369340582794819e-02,5.962786999834766843e-02,8.460873721982512669e-03,6.263216237094293426e-02
4.133794193046479437e-01,-8.662058069535205629e-02,6.196169115519981063e-02,1.029580987973977013e-02,6.145523931898966286e-02
4.279963065941720379e-01,-9.910458181093104169e-02,6.467340066968878254e-02,1.180788809716457055e-02,6.012304841810710287e-02
4.443861637819054855e-01,-1.091482992130750479e-01,6.767660491477707485e-02,1.311215728998526946e-02,5.835149544442774089e-02
4.621454181890689017e-01,-1.165044232461562995e-01,7.085836042292616155e-02,1.412602357242066960e-02,5.642948978966753210e-02
4.808367780325716878e-01,-1.209918217229043608e-01,7.411199544996591171e-02,1.469199851249585950e-02,5.409317548826827332e-02
5.000000000000000000e-01,-1.224999999999999978e-01,7.729741088925635994e-02,1.487361291969688075e-02,5.159428150911780225e-02
5.191632219674282567e-01,-1.209918217229043746e-01,8.031600512700291794e-02,1.449646771919197927e-02,4.894082386504432919e-02
5.378545818109310428e-01,-1.165044232461563134e-01,8.306396073529002944e-02,1.373785408098970005e-02,4.647660338769375732e-02
5.556138362180944590e-01,-1.091482992130750757e-01,8.549862030545987701e-02,1.242216912563945917e-02,4.415199019065509101e-02
5.720036934058279066e-01,-9.910458181093106944e-02,8.758645927009774124e-02,1.096228549505423068e-02,4.212600547224366193e-02
5.866205806953520563e-01,-8.662058069535208404e-02,8.932739515151212617e-02,9.236934743195712033e-03,4.053295987804733658e-02
5.991045818109310694e-01,-7.200369340582798983e-02,9.072684456658824947e-02,7.411739223022033654e-03,3.923824890871373955e-02
6.091482992130750063e-01,-5.561383621809450062e-02,9.180151735126351742e-02,5.527508078371655940e-03,3.826278694564280713e-02
6.165044232461562856e-01,-3.785458181093109137e-02,9.256436152407221396e-02,3.678204529113947990e-03,3.759771428570460317e-02
6.209918217229043469e-01,-1.916322196742830872e-02,9.301475159129053705e-02,1.788511192822617906e-03,3.728571187114389229e-02
6.274999999999999467e-01,0.000000000000000000e+00,9.388745869165840419e-02,-6.935062169147963298e-06,3.657355467192491272e-02
6.259302634258800957e-01,1.994539429262943628e-02,9.373736745239696910e-02,-1.933627534229912090e-03,3.670043740558615736e-02
6.212597058276321249e-01,3.939966678280579226e-02,9.327730571437096996e-02,-3.777716757143939098e-03,3.708044502257378666e-02
6.136033318340169407e-01,5.788378871679221438e-02,9.250324830585343605e-02,-5.711886108544173869e-03,3.781818416014710860e-02
6.031496667828057934e-01,7.494261966729032221e-02,9.140709943549317484e-02,-7.593168166824811743e-03,3.874461394514765872e-02
5.901561146012848091e-01,9.015611460128482302e-02,8.997698958821505333e-02,-9.538099770637258404e-03,4.010647659390992326e-02
5.749426196672903222e-01,1.031496667828058073e-01,8.819151953718071257e-02,-1.130036339174199031e-02,4.188051962525211197e-02
5.578837887167922283e-01,1.136033318340168990e-01,8.604354588191664988e-02,-1.292942820794525972e-02,4.384740802464071052e-02
5.393996667828058200e-01,1.212597058276320833e-01,8.352828015053292976e-02,-1.432843223804459998e-02,4.627969418056465667e-02
5.199453942926294259e-01,1.259302634258800679e-01,8.067510509098267668e-02,-1.510133628842335977e-02,4.895722628663753961e-02
5.000000000000000000e-01,1.275000000000000022e-01,7.753496121226251259e-02,-1.559850486636103067e-02,5.171522175850937209e-02
4.800546057073705741e-01,1.259302634258800679e-01,7.420731667791569119e-02,-1.529955588272866041e-02,5.433366632378847788e-02
4.606003332171942355e-01,1.212597058276320972e-01,7.080900499310616159e-02,-1.473075911121492047e-02,5.672877672319182052e-02
4.421162112832077717e-01,1.136033318340169129e-01,6.747592709899351282e-02,-1.360954477795118037e-02,5.878584553108266719e-02
4.250573803327096778e-01,1.031496667828058073e-01,6.433053268653583789e-02,-1.232956406328136918e-02,6.056210928999875703e-02
4.098438853987151909e-01,9.015611460128482302e-02,6.149636975296506741e-02,-1.068970176068526935e-02,6.197566347335328046e-02
3.968503332171942066e-01,7.494261966729033608e-02,5.905888380923043218e-02,-8.904748903646526187e-03,6.315023803161706750e-02
3.863966681659831148e-01,5.788378871679222826e-02,5.709216954010584016e-02,-6.941565390991853712e-03,6.411597702052584946e-02
3.787402941723679306e-01,3.939966678280580614e-02,5.564855413445308346e-02,-4.660283940911873028e-03,6.464679341774565158e-02
3.740697365741199598e-01,1.994539429262945016e-02,5.477137010222409008e-02,-2.369924197595978891e-03,6.503373916920403286e-02
3.724999999999999978e-01,1.561424668912875271e-17,5.447317167723492171e-02,2.010474916958561987e-05,6.528128005394974454e-02
3.740697365741199043e-01,-1.994539429262941893e-02,5.477258409433054254e-02,2.344990268936265106e-03,6.506976252442914221e-02
3.787402941723678751e-01,-3.939966678280572981e-02,5.565100680202539341e-02,4.609835298189439781e-03,6.468040641429141646e-02
3.863966681659830593e-01,-5.788378871679220050e-02,5.708983782666445655e-02,6.827190467668550061e-03,6.404949315396134268e-02
3.968503332171942066e-01,-7.494261966729030833e-02,5.905753389437470857e-02,8.773352478370358837e-03,6.317897074761186227e-02
4.098438853987151909e-01,-9.015611460128480914e-02,6.149522412012437683e-02,1.065782376481049995e-02,6.193943017485494668e-02
4.250573803327096778e-01,-1.031496667828057934e-01,6.432833968060162888e-02,1.230493627609731064e-02,6.058653194972023204e-02
4.421162112832077717e-01,-1.136033318340168990e-01,6.747358001120117021e-02,1.362191737394972957e-02,5.877768683136261330e-02
4.606003332171941800e-01,-1.212597058276320833e-01,7.080753329607787638e-02,1.472763539927168970e-02,5.668310263337335980e-02
4.800546057073705186e-01,-1.259302634258800402e-01,7.420753510790077667e-02,1.538376032150877079e-02,5.436845031316576288e-02
5.000000000000000000e-01,-1.275000000000000022e-01,7.753666893616548150e-02,1.549265866574494992e-02,5.172687865619281233e-02
5.199453942926294259e-01,-1.259302634258800679e-01,8.067737827907041359e-02,1.516425107274869954e-02,4.894326265519433755e-02
5.393996667828058200e-01,-1.212597058276320972e-01,8.352978007525346804e-02,1.432833389361467050e-02,4.634545249696189750e-02
5.578837887167922283e-01,-1.136033318340169268e-01,8.604302779334885298e-02,1.293395171007871020e-02,4.391045374237285970e-02
5.749426196672903222e-01,-1.031496667828058211e-01,8.819278245109271608e-02,1.138996930434646969e-02,4.172186954913614798e-02
5.901561146012848091e-01,-9.015611460128483690e-02,8.998062866060989318e-02,9.522504520473332179e-03,4.010814177116792806e-02
6.031496667828057934e-01,-7.494261966729034996e-02,9.140686433475893324e-02,7.614187259825907876e-03,3.875286147220691202e-02
6.136033318340169407e-01,-5.788378871679224213e-02,9.250229046035855773e-02,5.677383215639994832e-03,3.777410933200831683e-02
6.212597058276321249e-01,-3.939966678280582696e-02,9.327519894098640352e-02,3.752227892254191011e-03,3.711944977979680926e-02
6.259302634258800957e-01,-1.994539429262946403e-02,9.373910936139720484e-02,1.851480443696358049e-03,3.676498132744090291e-02
6.324999999999999512e-01,0.000000000000000000e+00,9.460888880964285486e-02,-2.970456631847982146e-06,3.608630121150430137e-02
6.308687051288557335e-01,2.072756661783058812e-02,9.445381117411068284e-02,-1.909331845217043062e-03,3.624181829839639296e-02
6.260149884091078532e-01,4.094475175468052092e-02,9.398752511612322447e-02,-3.879065560554140982e-03,3.662987172105736100e-02
6.180583644549587641e-01,6.015374121548993508e-02,9.320427131973479939e-02,-5.862222574353041088e-03,3.734713784600485198e-02
6.071947517546805173e-01,7.788154592875268234e-02,9.208349422058163813e-02,-7.884299675422146159e-03,3.836822551641268231e-02
5.936916485072175620e-01,9.369164850721753424e-02,9.062774580372649769e-02,-9.823978099158003560e-03,3.962448021451540903e-02
5.778815459287527379e-01,1.071947517546805173e-01,8.880440055629094942e-02,-1.173401491129526068e-02,4.156393014870297248e-02
5.601537412154899975e-01,1.180583644549587086e-01,8.659790570502799711e-02,-1.355000445080098079e-02,4.364404367458012135e-02
5.409447517546804862e-01,1.260149884091078254e-01,8.400830297291654591e-02,-1.492332560545790027e-02,4.614502851675213874e-02
5.207275666178305951e-01,1.308687051288557335e-01,8.105242926496576683e-02,-1.585368801251560086e-02,4.891141826970787920e-02
5.000000000000000000e-01,1.324999999999999789e-01,7.778555532465276923e-02,-1.627867502474796002e-02,5.183571466970093855e-02
4.792724333821694604e-01,1.308687051288557335e-01,7.431213199475669717e-02,-1.601810307925392168e-02,5.460857682845299266e-02
4.590552482453195138e-01,1.260149884091078254e-01,7.076053796071551938e-02,-1.533342095137082972e-02,5.707989757525037955e-02
4.398462587845100580e-01,1.180583644549587224e-01,6.727499350234275588e-02,-1.425064656661102075e-02,5.924998362147727848e-02
4.221184540712473177e-01,1.071947517546805173e-01,6.399405260190800526e-02,-1.282059886005354997e-02,6.106551645418505786e-02
4.063083514927824935e-01,9.369164850721753424e-02,6.102872135571527773e-02,-1.112008322362336918e-02,6.250954827140980941e-02
3.928052482453194827e-01,7.788154592875269622e-02,5.848768265782997716e-02,-9.269891453374510398e-03,6.375212508703217984e-02
3.819416355450412914e-01,6.015374121548994896e-02,5.643928166194425722e-02,-7.185295817560189216e-03,6.466587800358754301e-02
3.739850115908921468e-01,4.094475175468053479e-02,5.493591114757395699e-02,-4.878345111198328400e-03,6.520705901125807558e-02
3.691312948711442665e-01,2.072756661783060200e-02,5.402202335175278203e-02,-2.441841288546072169e-03,6.564344790529079432e-02
3.675000000000000488e-01,1.622657008870242796e-17,5.371399695199009089e-02,3.940155138691165846e-06,6.580940272567042948e-02
3.691312948711442665e-01,-2.072756661783056731e-02,5.402141323471441881e-02,2.384580013340464009e-03,6.563729161604274498e-02
3.739850115908921468e-01,-4.094475175468045847e-02,5.493688385468602220e-02,4.878014780429974079e-03,6.525328997681018040e-02
3.819416355450412914e-01,-6.015374121548992120e-02,5.643659344429641928e-02,7.077992049184314571e-03,6.461541584440477770e-02
3.928052482453194827e-01,-7.788154592875266846e-02,5.848652515703354343e-02,9.163369817862638059e-03,6.370595218658017811e-02
4.063083514927824380e-01,-9.369164850721752036e-02,6.102767790623221666e-02,1.109156429870893946e-02,6.247556837140728209e-02
4.221184540712473177e-01,-1.071947517546805034e-01,6.398536177023410321e-02,1.284383911027018980e-02,6.096883486911861688e-02
4.398462587845100580e-01,-1.180583644549587086e-01,6.727192509467691539e-02,1.424076066563596983e-02,5.922331222483327023e-02
4.590552482453194583e-01,-1.260149884091078254e-01,7.076027961140798905e-02,1.528504950671353071e-02,5.707529536601509135e-02
4.792724333821694049e-01,-1.308687051288557057e-01,7.430976461090740837e-02,1.607028446225066895e-02,5.458586150914161716e-02
5.000000000000000000e-01,-1.324999999999999789e-01,7.778438227288814177e-02,1.615893272583852902e-02,5.186598165321582715e-02
5.207275666178305951e-01,-1.308687051288557335e-01,8.105052224637639136e-02,1.583851475267132949e-02,4.892512909259168208e-02
5.409447517546804862e-01,-1.260149884091078254e-01,8.401222545037417833e-02,1.488916017533304000e-02,4.616730119920905984e-02
5.601537412154898865e-01,-1.180583644549587363e-01,8.659695050631791013e-02,1.346818808337042067e-02,4.364354389189525202e-02
5.778815459287526268e-01,-1.071947517546805312e-01,8.880458630775975304e-02,1.181132915025153059e-02,4.138516603313702191e-02
5.936916485072174510e-01,-9.369164850721754811e-02,9.062846132306849600e-02,9.748232641326133596e-03,3.966824312717030093e-02
6.071947517546805173e-01,-7.788154592875271010e-02,9.208592365518276923e-02,7.848900535959324465e-03,3.831858573524295208e-02
6.180583644549586531e-01,-6.015374121548996283e-02,9.319893531224532346e-02,5.840887418486174001e-03,3.733203409259770733e-02
6.260149884091078532e-01,-4.094475175468056255e-02,9.398546229596238533e-02,3.863255411778615880e-03,3.665703020209758189e-02
6.308687051288557335e-01,-2.072756661783061588e-02,9.445372637770652058e-02,1.874521697475851033e-03,3.625566101713458694e-02
6.374999999999999556e-01,0.000000000000000000e+00,9.532414327066489335e-02,-3.448374220893646997e-05,3.570064151673116304e-02
6.358071468318314823e-01,2.150973894303174691e-02,9.516889093482959472e-02,-1.939560441057038009e-03,3.578481431835706106e-02
6.307702709905835814e-01,4.248983672655527039e-02,9.469028262614558045e-02,-3.958303025780549392e-03,3.618379600655589196e-02
6.225133970759005875e-01,6.242369371418768353e-02,9.389747813277660171e-02,-5.986301609812368432e-03,3.682924284619967792e-02
6.112398367265552412e-01,8.082047219021505635e-02,9.277014885011851397e-02,-8.129077726686110769e-03,3.796320555408295994e-02
5.972271824131503148e-01,9.722718241315030097e-02,9.128136637667030873e-02,-1.016562294581154977e-02,3.922628305948110822e-02
5.808204721902150425e-01,1.112398367265552829e-01,8.942345779125342176e-02,-1.209468611235367010e-02,4.118508193718019295e-02
5.624236937141876558e-01,1.225133970759005875e-01,8.716256757478367534e-02,-1.401832642496082977e-02,4.331250961287406304e-02
5.424898367265552634e-01,1.307702709905836091e-01,8.449524789075282816e-02,-1.545004063999868074e-02,4.598555220370058316e-02
5.215097389430317643e-01,1.358071468318314545e-01,8.144115461893819408e-02,-1.652735824259531083e-02,4.888910365973961336e-02
5.000000000000000000e-01,1.375000000000000111e-01,7.804533842289063106e-02,-1.691029507265203943e-02,5.194179539122537742e-02
4.784902610569682913e-01,1.358071468318314545e-01,7.442598166477314148e-02,-1.669614420983999911e-02,5.489756573523232180e-02
4.575101632734447366e-01,1.307702709905836369e-01,7.071958072725720301e-02,-1.596333146803967026e-02,5.745489743746239053e-02
4.375763062858123442e-01,1.225133970759006014e-01,6.708230552192312457e-02,-1.481877879262917010e-02,5.971986340013502731e-02
4.191795278097849575e-01,1.112398367265552829e-01,6.365439612704050509e-02,-1.333817829564401015e-02,6.161034196287872716e-02
4.027728175868496852e-01,9.722718241315030097e-02,6.056759388493152679e-02,-1.156222451283833025e-02,6.305707414221981000e-02
3.887601632734447588e-01,8.082047219021508411e-02,5.791891660048947149e-02,-9.610047398969593507e-03,6.429142060282677651e-02
3.774866029240994125e-01,6.242369371418769741e-02,5.578689248941291756e-02,-7.425305764041027594e-03,6.521230717250457720e-02
3.692297290094164186e-01,4.248983672655528426e-02,5.422622220586686970e-02,-5.050484612431740787e-03,6.587286221795747576e-02
3.641928531681685732e-01,2.150973894303176079e-02,5.327623029162378149e-02,-2.571857366740561840e-03,6.629299241971903234e-02
3.624999999999999889e-01,1.683889348827610937e-17,5.295602769492366302e-02,3.101203208912184692e-05,6.635954178359458611e-02
3.641928531681685177e-01,-2.150973894303172609e-02,5.327571818922625935e-02,2.481724093395489081e-03,6.622017304013932959e-02
3.692297290094163076e-01,-4.248983672655520100e-02,5.422881212774292164e-02,5.084591977956584054e-03,6.585811348950593169e-02
3.774866029240994125e-01,-6.242369371418766966e-02,5.578740543013659819e-02,7.357950978731413877e-03,6.513783520957701356e-02
3.887601632734447032e-01,-8.082047219021504247e-02,5.791863460416889209e-02,9.543854316454072201e-03,6.424891059378451397e-02
4.027728175868496852e-01,-9.722718241315028709e-02,6.056639678426384982e-02,1.153624717488779990e-02,6.302681237813152759e-02
4.191795278097849020e-01,-1.112398367265552690e-01,6.365488117775927601e-02,1.334149361762054960e-02,6.145764010501957031e-02
4.375763062858122887e-01,-1.225133970759005875e-01,6.708010260777279299e-02,1.479749045820353930e-02,5.968715773847482753e-02
4.575101632734447366e-01,-1.307702709905836091e-01,7.071679003890284088e-02,1.584663547782695983e-02,5.748076347200987979e-02
4.784902610569682357e-01,-1.358071468318314268e-01,7.442533334063768102e-02,1.666036378111749108e-02,5.487564006706693170e-02
5.000000000000000000e-01,-1.375000000000000111e-01,7.804727555175237919e-02,1.685872144722656146e-02,5.199547780883777975e-02
5.215097389430317643e-01,-1.358071468318314545e-01,8.143898599786666970e-02,1.649347847437456979e-02,4.891661283265431870e-02
5.424898367265552634e-01,-1.307702709905836369e-01,8.449566742445135947e-02,1.546833832494627983e-02,4.599278682290679210e-02
5.624236937141876558e-01,-1.225133970759006152e-01,8.716377037949378515e-02,1.399451332583456081e-02,4.334705509312897914e-02
5.808204721902150425e-01,-1.112398367265552968e-01,8.942063455139036277e-02,1.222307216610861967e-02,4.104606419841400067e-02
5.972271824131503148e-01,-9.722718241315031484e-02,9.128385696891327949e-02,1.016287219067667918e-02,3.920383843123474710e-02
6.112398367265552412e-01,-8.082047219021509799e-02,9.276656520376541648e-02,8.063303867095750199e-03,3.785895082990319710e-02
6.225133970759005875e-01,-6.242369371418771129e-02,9.389696287121927776e-02,5.996463129623787885e-03,3.690171864910982147e-02
6.307702709905835814e-01,-4.248983672655530508e-02,9.469077951819156180e-02,3.944650402383530208e-03,3.619544269753526694e-02
6.358071468318313713e-01,-2.150973894303177814e-02,9.516688449421828455e-02,1.893081925155241929e-03,3.581957117184281919e-02
6.424999999999999600e-01,0.000000000000000000e+00,9.603915080727543074e-02,-3.483197948327747761e-05,3.523206238513031802e-02
6.152849216984299652e-01,8.375939845167741649e-02,9.344906768834812527e-02,-8.291387808344343607e-03,3.742977715150243301e-02
3.847150783015700348e-01,8.375939845167743036e-02,5.735411032585525926e-02,-9.919378936950365780e-03,6.481919024385951467e-02
3.644744464279406349e-01,4.403492169843001292e-02,5.352039267056968308e-02,-5.208339799471425891e-03,6.644617816008233091e-02
3.575000000000000400e-01,1.745121688784978154e-17,5.220469041686488787e-02,5.865046368984771076e-05,6.695536957866021766e-02
4.777080887317670665e-01,-1.407455885348070923e-01,7.454906297504608481e-02,1.733677945357348094e-02,5.519394978445434086e-02
5.222919112682328224e-01,-1.407455885348071201e-01,8.183899466004726508e-02,1.718381722276049114e-02,4.894550686353350832e-02
5.440349216984299296e-01,-1.355255535720593929e-01,8.499759146481888905e-02,1.610635962299384119e-02,4.584759042995124184e-02
5.837593984516773471e-01,-1.152849216984300207e-01,9.004455852871658117e-02,1.256179840711092038e-02,4.070188763102222662e-02
6.007627163190829567e-01,-1.007627163190830399e-01,9.193231166771252683e-02,1.050042940475946068e-02,3.884732937286965171e-02
6.152849216984299652e-01,-8.375939845167744424e-02,9.344361346948426572e-02,8.273002048651952045e-03,3.743218524037043166e-02
